product_id,total_units,total_revenue,avg_price,Revenue_%,Cumulative_%,ABC_Class
8c591ab0ca519558779df02023177f44,138,14152.15,102.5518115942029,0.10737775745303811,9.297909757273263,A
8c292ca193d326152e335d77176746f0,89,13687.0,153.7865168539326,0.10384848706802377,9.401758244341288,A
4aa6014eceb682077f9dc4bffebc05b0,47,13685.710000000001,291.1853191489362,0.10383869934622078,9.50559694368751,A
a02d0123079f4ae96001ba2010d1a2df,56,13550.0,241.96428571428572,0.10280901583778199,9.60840595952529,A
bee2e070c39f3dd2f6883a17a5f0da45,79,13500.0,170.8860759493671,0.10242964677564996,9.710835606300941,A
5769ef0a239114ac3a854af00df129e4,8,13440.0,1680.0,0.10197440390109151,9.812810010202034,A
0433830caca22b01a0f477d31307b043,7,13193.0,1884.7142857142858,0.10010032073415925,9.912910330936192,A
7c1bd920dbdf22470b68bde975dd3ccf,220,13187.8,59.94454545454545,0.10006086635169752,10.01297119728789,A
f4f67ccaece962d013a4e1d7dc3a61f7,56,13139.8,234.6392857142857,0.09969667205205075,10.11266786933994,A
13db47eae724e2848e12b71a617a3a41,26,12992.65,499.71730769230766,0.09858018890219616,10.211248058242136,A
8ed094bfe076c568f6bb10feada3f75d,70,12947.09,184.95842857142858,0.09823450781278147,10.309482566054918,A
4fcb3d9a5f4871e8362dfedbdb02b064,89,12819.300000000001,144.03707865168542,0.09726491636378441,10.406747482418702,A
44fc450365728c413fefc547592626be,15,12788.0,852.5333333333333,0.09702743133088976,10.503774913749591,A
ee406bf28024d97771c4b1e8b7e8e219,89,12769.11,143.47314606741574,0.09688410569921628,10.600659019448807,A
25292482a61cb3298df8dbe15ea69daf,10,12546.5,1254.65,0.09519507876079202,10.6958540982096,A
595fac2a385ac33a80bd5114aec74eb8,104,12401.0,119.24038461538461,0.09409111478998779,10.789945212999587,A
4298b7e67dc399c200662b569563a2b2,87,12329.800000000001,141.72183908045977,0.09355089324551177,10.883496106245099,A
a92930c327948861c015c919a0bcb4a8,156,12163.0,77.96794871794872,0.0922853180542393,10.975781424299338,A
e4d325bd1eea550509bdbbc5c3301fc1,33,12086.26,366.25030303030303,0.09170306241767905,11.067484486717017,A
656e0eca68dcecf6a31b8ececfabe3e8,134,11911.31,88.89037313432836,0.09037565006927904,11.157860136786296,A
c6dd917a0be2a704582055949915ab32,120,11868.42,98.9035,0.09005022728778218,11.247910364074079,A
af0a99476d96dcc1a1baa7c0d9ff6b9d,22,11840.3,538.1954545454545,0.08983687012723912,11.337747234201318,A
24c66f106f642621e524291a895c9032,65,11823.5,181.9,0.08970940212236277,11.427456636323681,A
dc404a1496a08f9f5540c8b5d4b92925,38,11663.5,306.9342105263158,0.08849542112354024,11.51595205744722,A
36f60d45225e60c7da4558b070ce4b60,126,11151.470000000001,88.50373015873016,0.08461045430587091,11.600562511753091,A
5237739bb5fee495dbd337755a138660,12,10986.05,915.5041666666666,0.08335534970071327,11.683917861453805,A
2ffdf10e724b958c0f7ea69e97d32f64,52,10916.6,209.9346153846154,0.08282840607341188,11.766746267527218,A
afeeea6271148ee1bb15173b8187c431,53,10854.12,204.7947169811321,0.08235434649337169,11.849100614020589,A
ddceb6eef6af67e9fbbd4c148dbe5fd9,51,10829.73,212.34764705882353,0.08216929026486366,11.931269904285452,A
f22c9d6ce2431ff939aad39e026cc7ef,9,10799.1,1199.9,0.08193688877740159,12.013206793062853,A
cc971e0365873137b8bef2ebad633e6f,46,10709.54,232.81608695652176,0.08125736291331069,12.094464155976164,A
4fe644d766c7566dbc46fb851363cb3b,105,10603.83,100.98885714285714,0.08045530084215113,12.174919456818316,A
9c5cec867c62c0ec4674b002eb1c3e0c,10,10540.0,1054.0,0.07997099829743337,12.25489045511575,A
42a2c92a0979a949ca4ea89ec5c7b934,177,10511.699999999999,59.38813559322033,0.07975627540826663,12.334646730524016,A
19936fa4f614ee0590d3b77ac83fd648,6,10460.0,1743.3333333333333,0.07936400779802211,12.414010738322037,A
08574b074924071f4e201e151b152b4e,110,10434.3,94.85727272727271,0.07916901210008624,12.493179750422124,A
3225c54bb2785c33f49f50398fcdb88c,37,10330.77,279.21000000000004,0.07838349052003565,12.57156324094216,A
4c2394abfbac7ff59ec7a420918562fa,120,10198.8,84.99,0.07738218381744434,12.648945424759605,A
f27aff266ad97e75d4a24c893b2c311e,13,10075.0,775.0,0.07644286601960544,12.72538829077921,A
84f456958365164420cfc80fbe4c7fab,108,10036.16,92.9274074074074,0.07614817213214126,12.80153646291135,A
53ea9da485f6aed8a6f03a85831fe021,39,10028.710000000001,257.14641025641026,0.0760916461418836,12.877628109053234,A
fe6a9515d655fa7936b8a7c841039f34,40,10016.0,250.4,0.07599521052628963,12.953623319579524,A
8a12c0e223d9dbd49ccfcd2ad25d1b30,5,9990.0,1998.0,0.07579793861398097,13.029421258193505,A
cac9e5692471a0700418aa3400b9b2b1,88,9876.86,112.23704545454547,0.0749395023001886,13.104360760493693,A
d696750e550fd0f733979dd7e5dff921,57,9857.86,172.94491228070177,0.07479534205657842,13.179156102550271,A
3fbc0ef745950c7932d5f2a446189725,149,9797.51,65.75510067114094,0.07433744359858505,13.253493546148857,A
933f4f76eae38d2a97ecfb7c6355f0bc,7,9669.050000000001,1381.2928571428572,0.07336276860415543,13.326856314753012,A
78efe838c04bbc568be034082200ac20,101,9646.2,95.50693069306931,0.07318939694276108,13.400045711695773,A
0a57f7d2c983bcf8188589a5fea4a8da,86,9569.0,111.26744186046511,0.07260365111082923,13.472649362806603,A
2a2d22ae30e026f1893083c8405ca522,67,9545.800000000001,142.47462686567167,0.07242762386599996,13.545076986672603,A
29427de7f8a9ee983d9dbc51cec569b4,96,9527.66,99.24645833333334,0.07228998877025844,13.617366975442861,A
4df83a41105e00e0845b9d12b5fe601c,11,9463.1,860.2818181818183,0.07180014743723356,13.689167122880095,A
9bfc55df037ce3ac01bfd84781adf7e5,16,9441.94,590.12125,0.0716395984501393,13.760806721330233,A
db5efde3ad0cc579b130d71c4b2db522,48,9425.78,196.37041666666667,0.07151698636925821,13.832323707699492,A
34f99d82cfc355d08d8db780d14aa002,3,9399.97,3133.3233333333333,0.07132115605938565,13.903644863758878,A
cce3ce6484896041ae3dafdd4308a39c,9,9354.91,1039.4344444444444,0.07097926866059226,13.97462413241947,A
25f86162fee18735fffdb762dcb10d7c,61,9353.9,153.34262295081967,0.0709716054055372,14.045595737825007,A
e9a69340883a438c3f91739d14d3a56d,56,9326.61,166.54660714285714,0.07076454577142553,14.116360283596432,A
a50acd33ba7a8da8e9db65094fa990a4,78,9149.4,117.3,0.06941998594141716,14.18578026953785,A
fe59a1e006df3ac42bf0ceb876d70969,12,9144.1,762.0083333333333,0.06937977282083117,14.25516004235868,A
11250b0d4b709fee92441c5f34122aed,22,9111.0,414.1363636363636,0.06912863050169976,14.32428867286038,A
f7740e5b4337a3cc4a8a204553101a85,17,9094.8,534.9882352941177,0.06900571492556898,14.393294387785948,A
2a5806f10d0f00e5ad032dd2e3c8806e,53,9081.470000000001,171.34849056603775,0.0689045751336046,14.462198962919553,A
0bbdc963004d9b2fd3427ee3c5ae3608,30,9070.0,302.3333333333333,0.06881754787075149,14.531016510790304,A
e59dd207c69d86e890febadc796d1078,62,9043.37,145.86080645161292,0.06861549590825997,14.599632006698563,A
5411e9269501a870cabf632f05655131,76,9024.0,118.73684210526316,0.06846852833359002,14.668100535032153,A
e44f675b60b3a3a2453ec36421e06f0f,84,8949.1,106.53690476190476,0.06790023347851622,14.736000768510669,A
9453bde60c4ee52155c963641736cfc5,18,8691.43,482.8572222222222,0.06594519295372499,14.801945961464394,A
69d3ff4f45d52d69e4b06760e0e154e2,8,8659.72,1082.465,0.06570459709452084,14.867650558558916,A
c6ea63369936552872ae890c82175b4b,43,8596.75,199.92441860465115,0.06522681969767176,14.932877378256588,A
fbce4c4cb307679d89a3bf3d3bb353b9,60,8520.0,142.0,0.06464448818729908,14.997521866443888,A
fc1d8637c0268af3db482c14b7ef8e75,57,8504.300000000001,149.1982456140351,0.06452536630178964,15.062047232745678,A
fe9dfbe7f974621789683b7b78be2a16,26,8473.29,325.89576923076925,0.06429008160945535,15.126337314355133,A
27535386be7362e36d9e78c2afb8c0e5,7,8399.300000000001,1199.9,0.06372869127131235,15.190066005626445,A
b114bf337c0626166abe574eee9e3f32,54,8348.0,154.59259259259258,0.06333945861356487,15.253405464240009,A
8317b177579dd27ff068b83205e2169b,46,8314.16,180.74260869565217,0.06308270163231391,15.316488165872324,A
8aa6223e400af9c97b07c75993142721,47,8265.66,175.86510638297872,0.06271471364204584,15.37920287951437,A
aed75ad669fbebd5a385ac7cc2ae7573,15,8250.0,550.0,0.06259589525178608,15.441798774766156,A
657247f6f60543b93e3cc708a8e6329c,32,8237.68,257.4275,0.06250241871487676,15.504301193481032,A
78819ab10b4a44927c832a21c06849e0,14,8123.78,580.27,0.061638215991339965,15.565939409472373,A
629e019a6f298a83aeecc7877964f935,72,8043.8,111.71944444444445,0.06103137723955357,15.626970786711926,A
423a6644f0aa529e8828ff1f91003690,18,8043.0,446.8333333333333,0.06102530733455945,15.687996094046484,A
38c56c5c5b16958d95bf8254498ad555,10,8040.0,804.0,0.06100254519083153,15.748998639237316,A
5183344b5357029cfd88c7f511ed876d,4,7996.0,1999.0,0.06066870041615533,15.80966733965347,A
b4436da747c3a53ab07ac0e71de17dcd,5,7995.0,1599.0,0.06066111303491269,15.870328452688383,A
f39a8b27ce90ac582103bf36f09690dd,24,7986.0,332.75,0.06059282660372892,15.930921279292113,A
928e52a9ad53a294fdcc91bcf59d1751,59,7970.0,135.08474576271186,0.06047142850384668,15.99139270779596,A
eed5cbd74fac3bd79b7c7ec95fa7507d,4,7956.0,1989.0,0.06036520516644971,16.051757912962408,A
df0c26d7ddb998e2517658a55e46e48a,5,7943.0,1588.6,0.06026656921029538,16.112024482172703,A
4413a608a42bd21bbf9d5abbd58c249a,50,7922.5,158.45,0.06011102789482125,16.172135510067523,A
952670bc019a73f0933157ec82ff6e4f,39,7882.83,202.12384615384616,0.059810036480925685,16.23194554654845,A
1f411e9a31196b71ed8438c8254b858e,12,7879.92,656.66,0.0597879572015096,16.29173350374996,A
3ecf69ee1fe21cfd40b30cbea549e563,3,7868.0,2622.6666666666665,0.05969751561709732,16.351431019367055,A
2948658cb6abc82847412be7201bfc4c,68,7760.0,114.11764705882354,0.058878078442892126,16.410309097809947,A
617186c3d97ea56c9c683a8a3974e8c1,93,7754.07,83.37709677419355,0.058833085272123255,16.46914218308207,A
dd113cb02b2af9c8e5787e8f1f0722f6,2,7749.0,3874.5,0.05879461724922308,16.527936800331293,A
b5e13c9a353102f79c6206ff5cb61a50,90,7721.000000000001,85.7888888888889,0.05858217057442914,16.586518970905722,A
09481a6dfe9eb590dc8b265b54dc4c97,8,7697.4,962.175,0.058403108377102816,16.644922079282825,A
c1ad8ac66c91ad301cefc322ba2adf31,13,7681.89,590.9146153846154,0.05828542809402945,16.703207507376856,A
437c05a395e9e47f9762e677a7068ce7,151,7552.07,50.01370860927152,0.05730043426110983,16.760507941637965,A
7614c62b86a81021243e438cfde78ccc,15,7539.509999999999,502.63399999999996,0.057205136752702265,16.817713078390668,A
3f14d740544f37ece8a9e7bc8349797e,87,7390.360000000001,84.94666666666667,0.05607347884036241,16.87378655723103,A
0abc19e41fdc9d6894b8cae651619253,3,7374.6,2458.2000000000003,0.055953901711978386,16.929740458943005,A
2028bf1b01cafb2d2b1901fca4083222,132,7347.68,55.664242424242424,0.055749649408926495,16.985490108351932,A
7c55ea4aea1acf1ce11440010f5aa298,18,7308.0,406.0,0.05544858212121851,17.04093869047315,A
d04e48982547095af81c231c3d581cb6,29,7201.5,248.32758620689654,0.05464052601887727,17.095579216492027,A
2d4500a3d35334916c955b3c365dbefe,6,7194.0,1199.0,0.05458362065955747,17.150162837151584,A
7fb04722aba7a2b632bac8f9819796f3,87,7185.1,82.58735632183908,0.05451609296649797,17.20467893011808,A
f8b624d4e475bb8d1bddf1b65c6a64f6,40,7160.0,179.0,0.05432564969730768,17.25900457981539,A
b0961721fd839e9982420e807758a2a6,124,7154.0,57.693548387096776,0.05428012540985184,17.313284705225243,A
93c902b021a9e594f658ab1b0351602a,71,7112.900000000001,100.18169014084508,0.0539682840407793,17.36725298926602,A
61937887eb6ee0b405a5759756426486,9,7110.5,790.0555555555555,0.053950074325796966,17.42120306359182,A
a9516a079e37a9c9c36b9b78b10169e8,59,7042.41,119.3628813559322,0.053433449536985554,17.474636513128804,A
a3cd9517ebf5a50dca25acce54f3b171,3,7014.24,2338.08,0.05321971300738036,17.527856226136183,A
5328338cfaa16ba10561cd970c73ca11,35,7004.0,200.11428571428573,0.05314201822345572,17.580998244359638,A
b1d207586fca400a2370d50a9ba1da98,47,7003.0,149.0,0.05313443084221308,17.63413267520185,A
43944a8f8f0b7ae86b6c3d3c2f257375,10,6990.0,699.0,0.05303579488605875,17.68716847008791,A
41cd333a4af5e36df81fc0b83ccf8e2d,18,6975.9,387.54999999999995,0.05292881281053752,17.74009728289845,A
363218ba55c610b750224f90bdd34be1,86,6923.33,80.50383720930232,0.0525299441786119,17.792627227077062,A
8b52d90d2e8716dad633486c6cc94ecf,7,6923.0,989.0,0.05252744034280182,17.845154667419866,A
4178e16324fd0c9a8e18463caf390cc6,26,6918.0,266.0769230769231,0.052489503436588626,17.897644170856456,A
672e757f331900b9deea127a2a7b79fd,17,6885.0,405.0,0.05223911985558148,17.949883290712037,A
fbc1488c1a1e72ba175f53ab29a248e8,58,6872.49,118.49120689655172,0.05214420171623604,18.002027492428272,A
41c24b8ce92d1a2cac62db5edfd088b2,63,6859.81,108.88587301587302,0.05204799372207936,18.054075486150353,A
dbb67791e405873b259e4656bf971246,86,6831.98,79.44162790697673,0.051836836902096665,18.10591232305245,A
aba86c093ccdbac75b09111d57e50004,57,6819.2,119.63508771929824,0.05173987016981571,18.157652193222265,A
d017a2151d543a9885604dc62a3d9dcc,139,6811.0,49.0,0.05167765364362606,18.20932984686589,A
8f211599d0cde9d8551a6984d758e1f4,5,6787.5,1357.5,0.051499350184424,18.260829197050317,A
fb55982be901439613a95940feefd9ee,84,6786.0,80.78571428571429,0.05148796911256004,18.312317166162877,A
7b35be468d9795a7529f65c50ec87668,11,6735.25,612.2954545454545,0.051102909514496024,18.363420075677375,A
489ae2aa008f021502940f251d4cce7f,1,6735.0,6735.0,0.05110101266918536,18.41452108834656,A
69c590f7ffc7bf8db97190b6cb6ed62e,1,6729.0,6729.0,0.051055488381729526,18.46557657672829,A
4d0322b5ddf89ce6a3564aca2e261a3a,4,6727.0,1681.75,0.05104031361924424,18.51661689034753,A
64fb265487de2238627ce43fe8a67efc,73,6673.29,91.41493150684931,0.05063279537270201,18.567249685720235,A
e9c1abcc7126360336d8f56d49041a8c,19,6631.0,349.0,0.05031192501995073,18.617561610740186,A
5d6bea33648f018dbb563f3a2fab09f3,44,6609.8,150.22272727272727,0.050151072537606756,18.66771268327779,A
f71973c922ccaab05514a36a8bc741b8,64,6597.6900000000005,103.08890625000001,0.050059189350758364,18.71777187262855,A
cb26d15d1b6eabaac7c0803774245884,7,6567.0,938.1428571428571,0.04982633262042173,18.767598205248973,A
9545d45c37449ccbc376de3a04c66e71,52,6563.8,126.22692307692309,0.04980205300044527,18.817400258249418,A
11fd9d7ba552e1d28872e008acf1e050,48,6560.3,136.67291666666668,0.049775497166096035,18.867175755415513,A
223d34a3d9334039f5ff9511dc044bbb,27,6545.88,242.44,0.049666087128577154,18.91684184254409,A
b192be433004cc1f10b467c0e9ea309b,35,6542.900000000001,186.94000000000003,0.04964347673247409,18.966485319276565,A
f35927953ed82e19d06ad3aac2f06353,57,6539.99,114.73666666666666,0.04962139745305799,19.016106716729624,A
8b5227e28272123eefd613a10ffd7704,13,6532.0,502.46153846153845,0.0495607742769293,19.065667491006554,A
79c0ace2ccf0da036e787875a49151a4,17,6512.0,383.05882352941177,0.049409026652076485,19.11507651765863,A
1bdf5e6731585cf01aa8169c7028d6ad,1,6499.0,6499.0,0.049310390695922156,19.16438690835455,A
89f59eee27a6a49b9f0d887136c71cd4,5,6498.25,1299.65,0.04930470015999017,19.21369160851454,A
fe01b643060a6446e59f58e3021e66b3,46,6458.6,140.40434782608696,0.049003860493719464,19.26269546900826,A
777d2e438a1b645f3aec9bd57e92672c,92,6428.000000000001,69.86956521739131,0.04877168662769467,19.311467155635956,A
3354a4e684f5e7199f9407db70ccd92b,71,6419.29,90.41253521126761,0.04870560053707126,19.36017275617303,A
781afe929e3016a667f5f439afd55fce,59,6416.700000000001,108.75762711864408,0.04868594921965282,19.40885870539268,A
69455f41626a745aea9ee9164cb9eafd,40,6397.48,159.93699999999998,0.048540119752169264,19.45739882514485,A
b3bcd6f54c943fecf8f51e0b988e5cc9,5,6390.25,1278.05,0.04848526298578497,19.505884088130635,A
15859e3a8aaa3c192c10a91d8722abd5,21,6358.179999999999,302.7704761904762,0.04824193566933348,19.55412602379997,A
6a162a899a815ed15db1689e8efc976c,10,6349.0,634.9,0.04817228350952604,19.602298307309496,A
23ed7a10a36c6f88a757a9c83df9ea20,14,6348.599999999999,453.47142857142853,0.048169248557028976,19.650467555866527,A
349ce46a0e2e20054aa9d80c48af8816,42,6319.75,150.4702380952381,0.0479503526081788,19.698417908474706,A
bd9fca6bf4bdcbf4094d7bc11415dfe5,5,6295.0,1259.0,0.04776256492242344,19.74618047339713,A
bc2d6310e5cbd60facb2f9c8d9471597,10,6290.0,629.0,0.04772462801621024,19.793905101413337,A
11bbef4e2a44601d9dd471aa1fb433e6,19,6279.81,330.5163157894737,0.04764731260134773,19.841552414014686,A
30ac6df06dc59ad72cf2f158fc2d904c,55,6262.0,113.85454545454546,0.0475121813414163,19.889064595356103,A
dc9471db933efad7bf0ce685380578bd,22,6242.8099999999995,283.7640909090909,0.04736657949537002,19.936431174851474,A
0bcc3eeca39e1064258aa1e932269894,115,6220.9,54.09478260869565,0.04720033997234376,19.98363151482382,A
98d61056e0568ba048e5d78038790e77,37,6185.4,167.17297297297296,0.046930987938230015,20.03056250276205,A
154e7e31ebfa092203795c972e5804a6,274,6173.259999999999,22.530145985401457,0.046838877129944355,20.07740137989199,A
f96ff9b997681965689f78bef092fdd9,8,6162.0,770.25,0.046753443217152225,20.124154823109144,A
d6fe3b4ddecd4a8393c6a1385de3bfb6,31,6160.17,198.71516129032258,0.046739558309478194,20.170894381418623,A
e3dd336775af78a83fc27ed85f0f15da,15,6153.45,410.22999999999996,0.046688571107527645,20.21758295252615,A
31a2f42a87890f87d77daebdfabc182e,42,6151.2,146.45714285714286,0.046671499499731706,20.26425445202588,A
ff92ca9bb0b3f4ec00a9b76c9f68cb3a,7,6132.6,876.0857142857143,0.04653037420861859,20.3107848262345,A
4b96786612ebe7463132fce2c4dca136,49,6092.5,124.33673469387755,0.046226120220788695,20.357010946455286,A
23e44bcf966914b366c7e28f13327dfe,3,6087.0,2029.0,0.04618438962395417,20.40319533607924,A
e7f85e7f0203b7b95cc1b4c21b4b070c,23,6069.87,263.9073913043478,0.04605441778326773,20.449249753862507,A
b532349fe46b38fbc7bb3914c1bdae07,166,6059.12,36.50072289156626,0.045972853434909346,20.495222607297418,A
386486367c1f9d4f587a8864ccb6902b,54,6018.35,111.45092592592593,0.04566351590164689,20.540886123199066,A
ec2d43cc59763ec91694573b31f1c29a,131,6011.7699999999995,45.89137404580152,0.0456135909330703,20.586499714132135,A
59f09deeea7c839a9212a19f3416b892,16,5998.4,374.9,0.0455121476458562,20.63201186177799,A
06abf4be826ed1d548e8a22a3d75d912,10,5990.0,599.0,0.04544841364341801,20.677460275421407,A
b914a18d4547eff292fedeccc82faec6,8,5972.96,746.62,0.04531912466704342,20.72277940008845,A
f40876e0ef3cd5f9132b1f16b04b1346,55,5964.5,108.44545454545455,0.04525493542173068,20.76803433551018,A
caaa713799b547352795c831a14f1c3c,7,5949.93,849.99,0.045144387277025404,20.813178722787207,A
e272c7b6c21c38e8ee510666a28460d4,5,5935.0,1187.0,0.045031107675072776,20.85820983046228,A
c183fd5d2abf05873fa6e1014ed9e06c,6,5934.6,989.1,0.045028072722575724,20.903237903184856,A
628f5ed6c14790dcb9233c8dbf596175,11,5927.65,538.8772727272727,0.04497534042293937,20.948213243607796,A
404a57563d487aecbc2b1a01d9b89aab,27,5919.9,219.25555555555553,0.0449165382183089,20.993129781826106,A
d04857e7b4b708ee8b8b9921163edba3,83,5861.169999999999,70.61650602409638,0.044470931317928605,21.037600713144034,A
61a4100ccd6d9c4c808a1fd954ddb8ad,12,5834.139999999999,486.1783333333333,0.04426584440294003,21.081866557546974,A
57c9362442482cd2451f2eabf468e532,6,5824.97,970.8283333333334,0.04419626811694502,21.12606282566392,A
aef8207c2e91f4fcdbc0824737abf358,18,5799.82,322.2122222222222,0.0440054454786926,21.17006827114261,A
43423cdffde7fda63d0414ed38c11a73,93,5780.28,62.15354838709677,0.043857188049211404,21.213925459191824,A
1cc61b32763a4d816212b3507b6b6c59,11,5773.9,524.9,0.04380878055688335,21.257734239748707,A
76d1a1a9d21ab677a61c3ae34b1b352f,32,5712.64,178.52,0.04334397758195919,21.301078217330666,A
06edb72f1e0c64b14c5b79353f7abea3,140,5711.8,40.79857142857143,0.04333760418171537,21.34441582151238,A
c5b72065154ec27c2d1ed8a654c3348f,30,5701.200000000001,190.04000000000002,0.04325717794054338,21.387672999452924,A
d2e131d6f19ae0d665fc1a6c420b4f4c,8,5643.9400000000005,705.4925000000001,0.04282272449058977,21.430495723943515,A
b9ac7314894a193a11fd3150f8c69307,10,5626.25,562.625,0.04268850371640745,21.473184227659925,A
ffc9caf33e2d1e9f44e3e06da19085f7,27,5609.91,207.77444444444444,0.0425645259069027,21.51574875356683,A
9aedf557945e816d48539ee56293f860,5,5600.0,1120.0,0.04248933495878813,21.558238088525616,A
d2239567438e335a463191a43f2f02ff,7,5599.3,799.9,0.042484023791918284,21.600722112317534,A
332842d24e84234cd91299a225de76ab,14,5586.0,399.0,0.04238311162139116,21.643105223938925,A
145028037adecb27b1a58cf9597676cc,14,5586.0,399.0,0.04238311162139116,21.685488335560315,A
ba55945d930e34e802e5dd2e5cffdcc8,3,5574.0199999999995,1858.0066666666664,0.04229221479410432,21.72778055035442,A
